,tweet_id,dog_rating,dog_stage,dog_breed,dog_gender,retweets,favorites,img_num,creation_time,timestamp,p_conf,rating_numerator_corrected,rating_denominator_corrected,name,source,text,expanded_urls,jpg_url,additional_urls
855,729823566028484608,1.3,NA,kelpie,male,1147,3701,1,2016-05-10 00:01:12+00:00,2016-05-10 00:01:12+00:00,0.218408,13.0,10.0,Stefan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,NA
856,729463711119904772,1.3,NA,german_shepherd,male,2129,5396,1,2016-05-09 00:11:16+00:00,2016-05-09 00:11:16+00:00,0.829307,13.0,10.0,Pupcasso,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://twitter.com/dog_rates/status/729463711119904772/photo/1,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,NA
857,729113531270991872,1.0,NA,na,NA,291,1761,2,2016-05-08 00:59:46+00:00,2016-05-08 00:59:46+00:00,0.0,10.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u","https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,NA
858,728986383096946689,1.1,NA,maltese_dog,male,747,2925,2,2016-05-07 16:34:32+00:00,2016-05-07 16:34:32+00:00,0.95207,11.0,10.0,Puff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,NA
859,728760639972315136,1.3,NA,pembroke,NA,1572,4342,1,2016-05-07 01:37:30+00:00,2016-05-07 01:37:30+00:00,0.939134,13.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq","https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,NA
860,728751179681943552,1.0,NA,saint_bernard,male,626,2588,1,2016-05-07 00:59:55+00:00,2016-05-07 00:59:55+00:00,0.48205,10.0,10.0,Flurpson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://twitter.com/dog_rates/status/728751179681943552/photo/1,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,NA
861,728653952833728512,0.8,NA,na,male,960,3097,2,2016-05-06 18:33:34+00:00,2016-05-06 18:33:34+00:00,0.0,8.0,10.0,Coleman,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,NA
862,728409960103686147,1.0,NA,saint_bernard,male,1855,4584,1,2016-05-06 02:24:02+00:00,2016-05-06 02:24:02+00:00,0.0942456,10.0,10.0,Wallace,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://twitter.com/dog_rates/status/728409960103686147/photo/1,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,NA
863,728387165835677696,1.2,NA,collie,female,888,3471,1,2016-05-06 00:53:27+00:00,2016-05-06 00:53:27+00:00,0.266414,12.0,10.0,Enchilada,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,NA
864,728046963732717569,1.1,NA,newfoundland,male,1100,3999,1,2016-05-05 02:21:37+00:00,2016-05-05 02:21:37+00:00,0.255971,11.0,10.0,Raymond,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,NA
865,728035342121635841,1.2,pupper,pomeranian,NA,1537,4228,1,2016-05-05 01:35:26+00:00,2016-05-05 01:35:26+00:00,0.248664,12.0,10.0,all,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,NA
866,728015554473250816,1.1,pupper,cocker_spaniel,male,1014,3849,1,2016-05-05 00:16:48+00:00,2016-05-05 00:16:48+00:00,0.384559,11.0,10.0,Rueben,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,NA
867,727685679342333952,1.2,NA,border_collie,female,584,2782,1,2016-05-04 02:26:00+00:00,2016-05-04 02:26:00+00:00,0.462408,12.0,10.0,Cilantro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,NA
868,727644517743104000,1.3,doggo,great_pyrenees,NA,1613,5463,2,2016-05-03 23:42:26+00:00,2016-05-03 23:42:26+00:00,0.457164,13.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,NA
869,727524757080539137,1.0,pupper,pomeranian,male,1109,4173,2,2016-05-03 15:46:33+00:00,2016-05-03 15:46:33+00:00,0.958834,10.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,NA
870,727314416056803329,1.1,pupper,toy_poodle,NA,685,3102,2,2016-05-03 01:50:44+00:00,2016-05-03 01:50:44+00:00,0.827469,11.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,NA
871,727286334147182592,0.9,NA,chihuahua,NA,759,2865,1,2016-05-02 23:59:09+00:00,2016-05-02 23:59:09+00:00,0.0705542,9.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://twitter.com/dog_rates/status/727286334147182592/photo/1,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,NA
872,727175381690781696,1.0,NA,flat-coated_retriever,male,1266,3639,2,2016-05-02 16:38:15+00:00,2016-05-02 16:38:15+00:00,0.656463,10.0,10.0,Karll,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,NA
873,726935089318363137,1.2,NA,toy_poodle,male,2246,6399,2,2016-05-02 00:43:25+00:00,2016-05-02 00:43:25+00:00,0.083749,12.0,10.0,Sprout,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,NA
874,726887082820554753,1.0,NA,soft-coated_wheaten_terrier,male,1392,3582,1,2016-05-01 21:32:40+00:00,2016-05-01 21:32:40+00:00,0.5159189999999999,10.0,10.0,Blitz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,NA
875,726828223124897792,1.2,NA,miniature_pinscher,male,934,3346,1,2016-05-01 17:38:46+00:00,2016-05-01 17:38:46+00:00,0.2553269999999999,12.0,10.0,Bloop,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,NA
876,726224900189511680,0.9,NA,standard_poodle,NA,1057,4147,1,2016-04-30 01:41:23+00:00,2016-04-30 01:41:23+00:00,0.261112,9.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,https://twitter.com/dog_rates/status/726224900189511680/photo/1,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,NA
877,725842289046749185,1.2,NA,toy_poodle,male,2456,6619,1,2016-04-29 00:21:01+00:00,2016-04-29 00:21:01+00:00,0.420463,12.0,10.0,Colby,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,NA
878,725786712245440512,1.1,pupper,chow,female,1266,3906,1,2016-04-28 20:40:11+00:00,2016-04-28 20:40:11+00:00,0.335761,11.0,10.0,Lillie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,NA
879,725729321944506368,1.2,NA,boxer,female,1633,4858,1,2016-04-28 16:52:08+00:00,2016-04-28 16:52:08+00:00,0.599076,12.0,10.0,Lola,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,NA
880,724983749226668032,1.2,NA,golden_retriever,male,1190,3489,1,2016-04-26 15:29:30+00:00,2016-04-26 15:29:30+00:00,0.67575,12.0,10.0,Fred,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,NA
881,724771698126512129,1.1,doggo,german_short-haired_pointer,NA,576,2188,2,2016-04-26 01:26:53+00:00,2016-04-26 01:26:53+00:00,0.835491,11.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1",https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,NA
882,724405726123311104,1.0,pupper,golden_retriever,female,1538,4932,1,2016-04-25 01:12:38+00:00,2016-04-25 01:12:38+00:00,0.240695,10.0,10.0,Ashleigh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,NA
883,724049859469295616,1.0,NA,border_collie,male,1647,4042,1,2016-04-24 01:38:33+00:00,2016-04-24 01:38:33+00:00,0.581835,10.0,10.0,Kreggory,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,NA
884,724046343203856385,1.0,NA,boxer,male,520,2498,1,2016-04-24 01:24:35+00:00,2016-04-24 01:24:35+00:00,0.8262719999999999,10.0,10.0,Sarge,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,NA
885,724004602748780546,1.1,pupper,pug,male,1413,3898,3,2016-04-23 22:38:43+00:00,2016-04-23 22:38:43+00:00,0.0188769,11.0,10.0,Luther,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1",https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,NA
886,723912936180330496,1.2,NA,samoyed,female,1149,3644,1,2016-04-23 16:34:28+00:00,2016-04-23 16:34:28+00:00,0.991772,12.0,10.0,Sugar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,NA
887,723688335806480385,1.2,NA,chow,male,2681,7153,2,2016-04-23 01:41:59+00:00,2016-04-23 01:41:59+00:00,0.0890102,12.0,10.0,Reginald,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,NA
888,723673163800948736,1.0,NA,golden_retriever,female,829,2831,1,2016-04-23 00:41:42+00:00,2016-04-23 00:41:42+00:00,0.83939,10.0,10.0,Ivar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://twitter.com/dog_rates/status/723673163800948736/photo/1,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,NA
889,723179728551723008,0.8,NA,norwegian_elkhound,female,1722,4929,1,2016-04-21 16:00:57+00:00,2016-04-21 16:00:57+00:00,0.0568505,8.0,10.0,Jangle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://twitter.com/dog_rates/status/723179728551723008/photo/1,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,NA
890,722974582966214656,1.3,NA,great_dane,NA,1455,3829,1,2016-04-21 02:25:47+00:00,2016-04-21 02:25:47+00:00,0.2467619999999999,13.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,https://twitter.com/dog_rates/status/722974582966214656/photo/1,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,NA
891,722613351520608256,1.2,NA,labrador_retriever,male,1511,4639,1,2016-04-20 02:30:23+00:00,2016-04-20 02:30:23+00:00,0.5309149999999999,12.0,10.0,Schnitzel,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://twitter.com/dog_rates/status/722613351520608256/photo/1,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,NA
892,721503162398597120,1.1,NA,pomeranian,male,1669,4292,3,2016-04-17 00:58:53+00:00,2016-04-17 00:58:53+00:00,0.99775,11.0,10.0,Panda,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,NA
893,721001180231503872,1.1,pupper,samoyed,male,564,2373,1,2016-04-15 15:44:11+00:00,2016-04-15 15:44:11+00:00,0.950053,11.0,10.0,Oliver,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,NA
894,720785406564900865,1.2,NA,chihuahua,male,708,2888,1,2016-04-15 01:26:47+00:00,2016-04-15 01:26:47+00:00,0.8964219999999999,12.0,10.0,Archie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,https://twitter.com/dog_rates/status/720785406564900865/photo/1,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,NA
895,720775346191278080,1.0,NA,newfoundland,male,593,2293,1,2016-04-15 00:46:48+00:00,2016-04-15 00:46:48+00:00,0.4899699999999999,10.0,10.0,Berkeley,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://twitter.com/dog_rates/status/720775346191278080/photo/1,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,NA
896,720415127506415616,1.0,NA,rottweiler,NA,1386,3858,1,2016-04-14 00:55:25+00:00,2016-04-14 00:55:25+00:00,0.990312,10.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,NA
897,720389942216527872,1.1,NA,pembroke,male,2294,5950,1,2016-04-13 23:15:21+00:00,2016-04-13 23:15:21+00:00,0.873977,11.0,10.0,Ralphé,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,NA
898,720340705894408192,1.0,pupper,na,male,900,2665,1,2016-04-13 19:59:42+00:00,2016-04-13 19:59:42+00:00,0.0,10.0,10.0,Derek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://twitter.com/dog_rates/status/720340705894408192/photo/1,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,NA
899,720059472081784833,0.9,NA,mexican_hairless,male,1038,3600,1,2016-04-13 01:22:10+00:00,2016-04-13 01:22:10+00:00,0.451852,9.0,10.0,Charleson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,NA
900,720043174954147842,1.1,NA,samoyed,male,1860,4638,1,2016-04-13 00:17:25+00:00,2016-04-13 00:17:25+00:00,0.954517,11.0,10.0,Neptune,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://twitter.com/dog_rates/status/720043174954147842/photo/1,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,NA
901,719991154352222208,1.0,doggo,golden_retriever,female,1611,4538,2,2016-04-12 20:50:42+00:00,2016-04-12 20:50:42+00:00,0.605304,10.0,10.0,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1",https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,NA
902,719704490224398336,1.2,pupper,na,male,1315,4246,1,2016-04-12 01:51:36+00:00,2016-04-12 01:51:36+00:00,0.0,12.0,10.0,Clyde,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://twitter.com/dog_rates/status/719704490224398336/photo/1,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,NA
903,719551379208073216,1.0,NA,malamute,male,1748,4714,1,2016-04-11 15:43:12+00:00,2016-04-11 15:43:12+00:00,0.873233,10.0,10.0,Harnold,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,NA
904,719367763014393856,1.1,NA,soft-coated_wheaten_terrier,male,697,2626,1,2016-04-11 03:33:34+00:00,2016-04-11 03:33:34+00:00,0.0509709999999999,11.0,10.0,Sid,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://twitter.com/dog_rates/status/719367763014393856/photo/1,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,NA
905,719339463458033665,1.0,NA,golden_retriever,NA,1142,4163,1,2016-04-11 01:41:07+00:00,2016-04-11 01:41:07+00:00,0.765778,10.0,10.0,Lucy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,NA
906,719332531645071360,1.1,NA,dandie_dinmont,female,877,3223,1,2016-04-11 01:13:34+00:00,2016-04-11 01:13:34+00:00,0.224415,11.0,10.0,Pippa,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,NA
907,718971898235854848,1.0,NA,golden_retriever,female,998,3253,1,2016-04-10 01:20:33+00:00,2016-04-10 01:20:33+00:00,0.140394,10.0,10.0,Sadie,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,NA
